order_id,order_date,product_code,customer_id,channel_code,quantity,unit_price,currency,discount_pct,country,source_file
ORD-1190,2024-01-16,P017,C0189,WHOLE,3,29.83,EUR,0.0,IT,sales_2024.csv
ORD-1767,20/07/2023,P003,C0166,WHOLE,4,26.84,EUR,,IT,sales_2023.csv
ORD-1452,06-16-2023,P011,C0073,WHOLE,1,28.51,EUR,20.0,IT,sales_2023.csv
ORD-3264,08-19-2025,P012,C0219,WHOLE,3,27.64,EUR,,IT,sales_2025.csv
ORD-1074,01-30-2023,P002,C0144,ECOM,2,30.24,EUR,0.0,IT,sales_2023.csv
ORD-3265,01/07/2025,P013,C0208,WHOLE,2,32.48,EUR,20.0,IT,sales_2025.csv
ORD-2944,16/04/2023,P015,C0175,STORE,4,25.02,EUR,0.0,IT,sales_2023.csv
ORD-1219,03-25-2023,P013,C0001,ECOM,2,37.71,EUR,20.0,IT,sales_2023.csv
ORD-1906,07-11-2023,P007,C0133,ECOM,4,26.81,EUR,,IT,sales_2023.csv
ORD-1684,03-26-2023,P007,C0284,WHOLE,5,24.73,EUR,0.0,IT,sales_2023.csv
ORD-1602,19/10/2023,P003,C0170,ECOM,5,25.39,EUR,10.0,IT,sales_2023.csv
ORD-2621,2023-10-01,P007,C0193,WHOLE,5,26.1,EUR,10.0,IT,sales_2023.csv
ORD-1187,11/10/2023,P003,C0052,WHOLE,5,24.61,EUR,,IT,sales_2023.csv
ORD-1020,29/05/2025,P017,C0266,ECOM,4,36.47,EUR,20.0,IT,sales_2025.csv
ORD-2588,2025-01-29,P014,C0117,ECOM,1,13.88,EUR,0.0,IT,sales_2025.csv
ORD-3273,04-17-2024,P020,C0242,ECOM,3,29.34,EUR,10.0,IT,sales_2024.csv
ORD-2384,10/03/2024,P020,C0250,ECOM,4,30.26,EUR,10.0,IT,sales_2024.csv
ORD-1896,01-15-2022,P002,C0037,STORE,5,29.58,EUR,10.0,IT,sales_2022.csv
ORD-2737,10-29-2025,P012,C0120,ECOM,5,33.21,EUR,0.0,IT,sales_2025.csv
ORD-1189,03-14-2023,P016,C0240,STORE,2,18.02,EUR,0.0,IT,sales_2023.csv
ORD-1963,08/04/2023,P011,C0093,WHOLE,5,36.31,EUR,,IT,sales_2023.csv
ORD-2088,06/12/2025,P014,C0140,ECOM,1,15.39,EUR,0.0,IT,sales_2025.csv
ORD-1991,2023-01-26,P002,C0146,ECOM,5,28.44,EUR,20.0,IT,sales_2023.csv
ORD-2067,01-28-2023,P015,C0280,ECOM,2,23.65,EUR,10.0,IT,sales_2023.csv
ORD-2310,11-14-2024,P004,C0276,ECOM,3,11.46,EUR,0.0,IT,sales_2024.csv
ORD-1914,03-03-2024,P011,C0104,ECOM,3,27.81,EUR,,IT,sales_2024.csv
ORD-1373,2024-06-23,P012,C0093,WHOLE,2,26.51,EUR,10.0,IT,sales_2024.csv
ORD-1753,2022-04-24,P017,C0038,STORE,4,32.11,EUR,20.0,IT,sales_2022.csv
ORD-2162,27/01/2024,P013,C0091,ECOM,4,35.6,EUR,0.0,IT,sales_2024.csv
ORD-1340,30/01/2023,P019,C0209,WHOLE,3,19.39,EUR,0.0,IT,sales_2023.csv
ORD-3051,2022-04-27,P004,C0195,STORE,5,11.98,EUR,0.0,IT,sales_2022.csv
ORD-3246,2023-04-21,P008,C0206,STORE,5,10.06,EUR,10.0,IT,sales_2023.csv
ORD-2000,20/01/2025,P010,C0242,STORE,2,18.4,EUR,0.0,IT,sales_2025.csv
ORD-3188,2023-09-16,P003,C0171,STORE,2,26.12,EUR,,IT,sales_2023.csv
ORD-1053,09-02-2022,P017,C0065,STORE,3,38.05,EUR,10.0,IT,sales_2022.csv
ORD-2629,2024-03-24,P020,C0202,STORE,3,31.09,EUR,,IT,sales_2024.csv
ORD-2222,10/04/2023,P002,C0214,ECOM,2,27.78,EUR,,IT,sales_2023.csv
ORD-2953,04-18-2022,P012,C0224,ECOM,1,25.93,EUR,0.0,IT,sales_2022.csv
ORD-1392,18/02/2022,P013,C0007,ECOM,3,39.02,EUR,20.0,IT,sales_2022.csv
ORD-2929,16/12/2024,P016,C0147,WHOLE,5,14.0,EUR,10.0,IT,sales_2024.csv
ORD-1458,26/05/2022,P018,C0177,ECOM,3,26.09,EUR,,IT,sales_2022.csv
ORD-3000,2024-07-05,P016,C0061,ECOM,1,15.0,EUR,20.0,IT,sales_2024.csv
ORD-1863,18/11/2022,P011,C0130,STORE,5,37.98,EUR,0.0,IT,sales_2022.csv
ORD-2759,03/10/2024,P007,C0093,ECOM,1,25.44,EUR,,IT,sales_2024.csv
ORD-2162,16/03/2024,P006,C0298,WHOLE,5,24.86,EUR,,IT,sales_2024.csv
ORD-1117,26/05/2025,P014,C0066,STORE,2,18.36,EUR,10.0,IT,sales_2025.csv
ORD-1459,25/05/2025,P011,C0234,STORE,2,31.86,EUR,10.0,IT,sales_2025.csv
ORD-2901,02/06/2024,P016,C0166,STORE,1,16.21,EUR,,IT,sales_2024.csv
ORD-1444,2023-04-04,P020,C0260,WHOLE,2,31.77,EUR,0.0,IT,sales_2023.csv
ORD-2203,2024-09-20,P014,C0238,WHOLE,1,18.86,EUR,0.0,IT,sales_2024.csv
ORD-2999,02-14-2025,P015,C0211,ECOM,4,26.71,EUR,0.0,IT,sales_2025.csv
ORD-3136,06-27-2025,P012,C0127,STORE,3,31.0,EUR,0.0,IT,sales_2025.csv
ORD-3074,08-17-2025,P012,C0132,ECOM,4,25.8,EUR,0.0,IT,sales_2025.csv
ORD-1593,03-18-2022,P010,C0088,WHOLE,1,19.57,EUR,0.0,IT,sales_2022.csv
ORD-2646,02-09-2022,P014,C0185,ECOM,3,17.16,EUR,0.0,IT,sales_2022.csv
ORD-1883,28/06/2025,P010,C0300,ECOM,4,17.12,EUR,10.0,IT,sales_2025.csv
ORD-2736,02/11/2025,P019,C0105,WHOLE,3,18.87,EUR,0.0,IT,sales_2025.csv
ORD-1993,16/04/2023,P018,C0264,STORE,1,20.79,EUR,0.0,IT,sales_2023.csv
ORD-2215,2023-01-26,P006,C0176,ECOM,1,31.47,EUR,0.0,IT,sales_2023.csv
ORD-1526,11/10/2024,P005,C0132,WHOLE,3,34.67,EUR,,IT,sales_2024.csv
ORD-1647,23/03/2025,P019,C0153,STORE,3,16.62,EUR,20.0,IT,sales_2025.csv
ORD-3369,30/07/2025,P013,C0206,STORE,1,35.93,EUR,0.0,IT,sales_2025.csv
ORD-3398,09-18-2022,P002,C0247,STORE,2,35.74,EUR,,IT,sales_2022.csv
ORD-1814,11/02/2025,P020,C0001,STORE,1,25.76,EUR,20.0,IT,sales_2025.csv
ORD-1636,18/03/2023,P017,C0086,ECOM,4,32.31,EUR,20.0,IT,sales_2023.csv
ORD-1902,2025-06-10,P017,C0151,ECOM,5,40.71,EUR,,IT,sales_2025.csv
ORD-1566,12-31-2025,P005,C0087,WHOLE,4,44.29,EUR,20.0,IT,sales_2025.csv
ORD-2249,2023-12-29,P006,C0299,STORE,1,25.76,EUR,20.0,IT,sales_2023.csv
ORD-3211,07-12-2025,P009,C0030,ECOM,1,15.64,EUR,0.0,IT,sales_2025.csv
ORD-2890,09-03-2025,P016,C0118,WHOLE,4,15.99,EUR,0.0,IT,sales_2025.csv
ORD-2811,12/10/2025,P016,C0172,WHOLE,3,16.95,EUR,0.0,IT,sales_2025.csv
ORD-1671,31/12/2022,P009,C0294,ECOM,5,18.03,EUR,,IT,sales_2022.csv
ORD-1009,07-26-2024,P005,C0082,ECOM,4,47.03,EUR,,IT,sales_2024.csv
ORD-2346,2022-12-03,P002,C0190,WHOLE,2,27.66,EUR,0.0,IT,sales_2022.csv
ORD-2564,19/02/2025,P019,C0264,STORE,1,14.7,EUR,0.0,IT,sales_2025.csv
ORD-2471,05/06/2023,P019,C0165,WHOLE,2,18.65,EUR,,IT,sales_2023.csv
ORD-2834,08-05-2025,P006,C0004,ECOM,3,29.77,EUR,,IT,sales_2025.csv
ORD-2915,16/11/2022,P012,C0232,ECOM,4,31.52,EUR,0.0,IT,sales_2022.csv
ORD-1567,2023-10-06,P017,C0148,ECOM,1,39.18,EUR,0.0,IT,sales_2023.csv
ORD-2389,06-06-2025,P019,C0019,ECOM,3,17.24,EUR,20.0,IT,sales_2025.csv
ORD-2238,12/01/2025,P018,C0229,STORE,4,26.36,EUR,0.0,IT,sales_2025.csv
ORD-2146,2024-06-29,P001,C0013,STORE,5,44.42,EUR,0.0,IT,sales_2024.csv
ORD-1042,2023-08-05,P020,C0184,ECOM,1,25.44,EUR,,IT,sales_2023.csv
ORD-2215,01-01-2022,P014,C0053,WHOLE,5,16.76,EUR,,IT,sales_2022.csv
ORD-1147,2024-11-06,P016,C0121,STORE,5,18.63,EUR,10.0,IT,sales_2024.csv
ORD-1147,2025-03-15,P003,C0002,STORE,5,22.92,EUR,0.0,IT,sales_2025.csv
ORD-1398,30/11/2022,P016,C0205,WHOLE,5,17.17,EUR,0.0,IT,sales_2022.csv
ORD-1739,11-05-2025,P020,C0220,WHOLE,2,27.13,EUR,0.0,IT,sales_2025.csv
ORD-2294,02/03/2025,P009,C0285,STORE,3,17.44,EUR,0.0,IT,sales_2025.csv
ORD-1326,2023-12-06,P013,C0071,WHOLE,2,40.24,EUR,10.0,IT,sales_2023.csv
ORD-2196,01-10-2025,P007,C0079,STORE,5,26.08,EUR,20.0,IT,sales_2025.csv
ORD-3160,07/03/2022,P016,C0117,STORE,2,17.04,EUR,0.0,IT,sales_2022.csv
ORD-1797,01-31-2023,P020,C0295,ECOM,2,24.57,EUR,0.0,IT,sales_2023.csv
ORD-2054,11/10/2024,P013,C0039,WHOLE,5,31.94,EUR,0.0,IT,sales_2024.csv
ORD-2394,2023-01-16,P014,C0199,ECOM,5,13.71,EUR,0.0,IT,sales_2023.csv
ORD-3158,24/02/2022,P007,C0105,STORE,5,20.68,EUR,20.0,IT,sales_2022.csv
ORD-3143,2022-07-21,P020,C0271,WHOLE,3,31.56,EUR,20.0,IT,sales_2022.csv
ORD-1857,10/09/2025,P017,C0120,ECOM,5,37.77,EUR,,IT,sales_2025.csv
ORD-2680,2022-06-26,P013,C0065,WHOLE,5,33.87,EUR,10.0,IT,sales_2022.csv
ORD-3076,2025-09-04,P005,C0164,ECOM,2,40.82,EUR,,IT,sales_2025.csv
ORD-3222,01/04/2023,P005,C0098,STORE,5,39.37,EUR,10.0,IT,sales_2023.csv
ORD-2154,24/12/2024,P007,C0001,STORE,3,21.04,EUR,0.0,IT,sales_2024.csv
ORD-1128,2024-07-19,P015,C0282,ECOM,3,22.1,EUR,0.0,IT,sales_2024.csv
ORD-2461,18/08/2024,P012,C0010,WHOLE,1,34.46,EUR,20.0,IT,sales_2024.csv
ORD-3234,10/01/2023,P001,C0097,WHOLE,4,32.6,EUR,10.0,IT,sales_2023.csv
ORD-2950,2025-02-08,P014,C0172,ECOM,5,16.65,EUR,10.0,IT,sales_2025.csv
ORD-1980,11-25-2022,P019,C0222,WHOLE,4,17.78,EUR,0.0,IT,sales_2022.csv
ORD-1749,2025-03-29,P008,C0053,ECOM,4,11.36,EUR,10.0,IT,sales_2025.csv
ORD-2597,11-10-2022,P014,C0158,ECOM,1,17.57,EUR,10.0,IT,sales_2022.csv
ORD-2015,22/07/2024,P014,C0227,ECOM,5,18.36,EUR,0.0,IT,sales_2024.csv
ORD-1522,2023-09-30,P012,C0226,WHOLE,4,31.03,EUR,,IT,sales_2023.csv
ORD-1427,15/08/2022,P009,C0235,ECOM,4,17.13,EUR,,IT,sales_2022.csv
ORD-1011,2022-02-20,P018,C0192,ECOM,1,23.18,EUR,0.0,IT,sales_2022.csv
ORD-1513,27/07/2022,P015,C0139,WHOLE,5,23.98,EUR,0.0,IT,sales_2022.csv
ORD-1314,09/10/2022,P001,C0208,ECOM,2,33.36,EUR,0.0,IT,sales_2022.csv
ORD-2396,2023-05-06,P009,C0216,WHOLE,1,20.71,EUR,20.0,IT,sales_2023.csv
ORD-2491,25/04/2024,P015,C0278,ECOM,1,24.38,EUR,10.0,IT,sales_2024.csv
ORD-1269,05-05-2024,P002,C0074,ECOM,3,33.93,EUR,0.0,IT,sales_2024.csv
ORD-2659,2023-12-27,P001,C0096,STORE,5,44.54,EUR,,IT,sales_2023.csv
ORD-2826,2025-09-03,P003,C0050,STORE,1,27.1,EUR,0.0,IT,sales_2025.csv
ORD-1891,21/12/2025,P008,C0093,STORE,1,9.55,EUR,0.0,IT,sales_2025.csv
ORD-1614,12-18-2024,P012,C0110,WHOLE,1,30.15,EUR,20.0,IT,sales_2024.csv
ORD-1574,06-21-2023,P001,C0041,STORE,4,39.33,EUR,20.0,IT,sales_2023.csv
ORD-3151,17/08/2025,P008,C0070,ECOM,1,11.25,EUR,,IT,sales_2025.csv
ORD-2271,2025-10-07,P012,C0161,STORE,1,28.95,EUR,,IT,sales_2025.csv
ORD-1365,10-21-2023,P004,C0059,ECOM,3,12.23,EUR,20.0,IT,sales_2023.csv
ORD-2898,2023-11-07,P017,C0273,WHOLE,5,36.47,EUR,,IT,sales_2023.csv
ORD-1159,05-28-2023,P006,C0115,ECOM,2,26.61,EUR,0.0,IT,sales_2023.csv
ORD-1901,19/04/2022,P019,C0190,WHOLE,1,19.16,EUR,10.0,IT,sales_2022.csv
ORD-1082,18/02/2024,P009,C0209,STORE,3,16.4,EUR,10.0,IT,sales_2024.csv
ORD-2241,11-14-2025,P005,C0048,WHOLE,4,41.38,EUR,,IT,sales_2025.csv
ORD-2950,2024-02-02,P014,C0129,ECOM,2,15.77,EUR,0.0,IT,sales_2024.csv
ORD-1632,12-26-2022,P016,C0100,STORE,1,18.89,EUR,0.0,IT,sales_2022.csv
ORD-1636,15/02/2024,P004,C0102,ECOM,1,12.18,EUR,,IT,sales_2024.csv
ORD-3064,2022-11-27,P003,C0114,STORE,3,22.01,EUR,0.0,IT,sales_2022.csv
ORD-1234,05/08/2023,P003,C0057,STORE,2,25.11,EUR,0.0,IT,sales_2023.csv
ORD-2147,2023-03-29,P016,C0044,STORE,1,15.45,EUR,20.0,IT,sales_2023.csv
ORD-2836,04-16-2025,P008,C0096,WHOLE,5,10.92,EUR,0.0,IT,sales_2025.csv
ORD-2776,10-13-2024,P007,C0248,WHOLE,5,22.48,EUR,,IT,sales_2024.csv
ORD-1153,2022-11-13,P009,C0098,WHOLE,5,16.32,EUR,,IT,sales_2022.csv
ORD-3329,23/11/2025,P005,C0244,ECOM,2,41.36,EUR,0.0,IT,sales_2025.csv
ORD-1018,2024-05-09,P011,C0191,WHOLE,4,31.7,EUR,0.0,IT,sales_2024.csv
ORD-1855,02/06/2022,P008,C0095,WHOLE,4,11.53,EUR,10.0,IT,sales_2022.csv
ORD-2677,27/04/2023,P017,C0263,STORE,1,33.32,EUR,0.0,IT,sales_2023.csv
ORD-2023,07/01/2025,P001,C0136,ECOM,5,34.09,EUR,,IT,sales_2025.csv
ORD-1872,09-01-2022,P010,C0224,STORE,4,18.49,EUR,10.0,IT,sales_2022.csv
ORD-1129,2023-11-29,P018,C0268,ECOM,1,20.49,EUR,0.0,IT,sales_2023.csv
ORD-2936,07-14-2022,P016,C0220,WHOLE,5,14.8,EUR,0.0,IT,sales_2022.csv
ORD-2194,05-15-2025,P010,C0045,ECOM,1,20.55,EUR,20.0,IT,sales_2025.csv
ORD-1726,2024-10-30,P020,C0165,STORE,5,31.17,EUR,10.0,IT,sales_2024.csv
ORD-2297,11-08-2023,P010,C0230,WHOLE,3,15.52,EUR,10.0,IT,sales_2023.csv
ORD-1709,2025-12-06,P003,C0123,ECOM,1,28.95,EUR,0.0,IT,sales_2025.csv
ORD-2492,29/04/2023,P019,C0139,STORE,2,20.22,EUR,0.0,IT,sales_2023.csv
ORD-3007,09-03-2023,P020,C0150,WHOLE,1,29.94,EUR,0.0,IT,sales_2023.csv
ORD-2562,07-14-2025,P006,C0157,ECOM,2,27.44,EUR,,IT,sales_2025.csv
ORD-1754,2023-09-29,P008,C0223,ECOM,2,11.01,EUR,20.0,IT,sales_2023.csv
ORD-3363,03-24-2022,P016,C0044,WHOLE,5,15.01,EUR,0.0,IT,sales_2022.csv
ORD-2695,05/02/2025,P018,C0167,ECOM,2,24.4,EUR,,IT,sales_2025.csv
ORD-2602,12-28-2022,P008,C0015,STORE,3,10.33,EUR,0.0,IT,sales_2022.csv
ORD-2759,2023-10-01,P001,C0284,ECOM,2,44.13,EUR,10.0,IT,sales_2023.csv
ORD-2547,13/04/2025,P018,C0142,WHOLE,4,22.02,EUR,,IT,sales_2025.csv
ORD-1528,2022-09-05,P003,C0215,WHOLE,4,25.94,EUR,,IT,sales_2022.csv
ORD-1841,2023-02-07,P010,C0039,STORE,4,18.3,EUR,0.0,IT,sales_2023.csv
ORD-1694,2023-04-30,P003,C0182,ECOM,1,21.53,EUR,10.0,IT,sales_2023.csv
ORD-2996,2024-03-31,P008,C0205,ECOM,2,11.96,EUR,,IT,sales_2024.csv
ORD-3003,04-01-2023,P006,C0289,STORE,4,31.14,EUR,20.0,IT,sales_2023.csv
ORD-1579,18/02/2025,P008,C0233,WHOLE,3,11.45,EUR,20.0,IT,sales_2025.csv
ORD-1277,2023-12-05,P009,C0279,STORE,4,16.17,EUR,0.0,IT,sales_2023.csv
ORD-1560,23/04/2022,P003,C0154,STORE,5,22.52,EUR,0.0,IT,sales_2022.csv
ORD-2617,01-16-2024,P003,C0146,ECOM,5,25.53,EUR,20.0,IT,sales_2024.csv
ORD-3260,09/11/2024,P003,C0205,WHOLE,5,26.48,EUR,10.0,IT,sales_2024.csv
ORD-1922,21/02/2025,P017,C0178,ECOM,3,37.38,EUR,10.0,IT,sales_2025.csv
ORD-2063,12/06/2024,P018,C0079,STORE,5,27.35,EUR,0.0,IT,sales_2024.csv
ORD-1563,17/02/2022,P003,C0251,STORE,3,28.47,EUR,0.0,IT,sales_2022.csv
ORD-2130,10/01/2022,P007,C0102,STORE,1,24.49,EUR,0.0,IT,sales_2022.csv
ORD-2592,2023-11-27,P007,C0017,WHOLE,1,21.06,EUR,20.0,IT,sales_2023.csv
ORD-3369,16/11/2023,P017,C0096,ECOM,1,32.27,EUR,0.0,IT,sales_2023.csv
ORD-2570,2022-08-06,P016,C0203,ECOM,5,16.21,EUR,20.0,IT,sales_2022.csv
ORD-1343,29/04/2025,P006,C0273,WHOLE,5,30.65,EUR,0.0,IT,sales_2025.csv
ORD-3147,2022-02-27,P018,C0183,WHOLE,5,22.72,EUR,20.0,IT,sales_2022.csv
ORD-1786,03-31-2023,P003,C0035,STORE,4,26.49,EUR,20.0,IT,sales_2023.csv
ORD-2686,2025-08-04,P007,C0070,STORE,1,25.37,EUR,20.0,IT,sales_2025.csv
ORD-1943,11/11/2025,P004,C0005,ECOM,3,9.48,EUR,0.0,IT,sales_2025.csv
ORD-2324,15/03/2024,P011,C0153,STORE,4,33.38,EUR,20.0,IT,sales_2024.csv
ORD-3144,2023-07-03,P013,C0214,WHOLE,3,43.19,EUR,10.0,IT,sales_2023.csv
ORD-2129,05/04/2022,P013,C0257,WHOLE,1,31.79,EUR,0.0,IT,sales_2022.csv
ORD-3364,2022-05-27,P012,C0026,STORE,4,32.6,EUR,,IT,sales_2022.csv
ORD-2523,17/12/2022,P013,C0229,WHOLE,2,40.78,EUR,0.0,IT,sales_2022.csv
ORD-2648,2023-02-03,P017,C0170,ECOM,3,34.6,EUR,,IT,sales_2023.csv
ORD-1282,30/11/2024,P009,C0180,STORE,5,17.49,EUR,0.0,IT,sales_2024.csv
ORD-1112,2022-12-05,P003,C0215,ECOM,1,24.28,EUR,0.0,IT,sales_2022.csv
ORD-3039,21/08/2024,P008,C0059,WHOLE,1,10.6,EUR,20.0,IT,sales_2024.csv
ORD-1661,12/05/2025,P010,C0229,ECOM,5,18.1,EUR,10.0,IT,sales_2025.csv
ORD-1885,05-04-2023,P007,C0145,STORE,4,24.25,EUR,0.0,IT,sales_2023.csv
ORD-1244,03-24-2025,P016,C0175,WHOLE,5,18.44,EUR,,IT,sales_2025.csv
ORD-3005,2023-04-02,P008,C0277,WHOLE,4,10.32,EUR,20.0,IT,sales_2023.csv
ORD-2525,2025-07-11,P018,C0139,ECOM,1,21.27,EUR,10.0,IT,sales_2025.csv
ORD-3068,10-10-2024,P016,C0116,ECOM,4,15.39,EUR,,IT,sales_2024.csv
ORD-3324,09-08-2024,P015,C0173,ECOM,5,19.57,EUR,0.0,IT,sales_2024.csv
ORD-1197,2023-12-10,P015,C0055,WHOLE,2,20.15,EUR,0.0,IT,sales_2023.csv
ORD-1955,2025-06-05,P004,C0030,STORE,3,9.97,EUR,0.0,IT,sales_2025.csv
ORD-3076,09-29-2025,P013,C0267,WHOLE,5,32.68,EUR,,IT,sales_2025.csv
ORD-2812,16/04/2024,P002,C0116,STORE,2,37.22,EUR,,IT,sales_2024.csv
ORD-3396,28/06/2025,P008,C0160,STORE,4,11.01,EUR,10.0,IT,sales_2025.csv
ORD-2367,05-21-2022,P008,C0165,STORE,1,10.14,EUR,0.0,IT,sales_2022.csv
ORD-1723,10-14-2025,P018,C0293,ECOM,2,27.44,EUR,,IT,sales_2025.csv
ORD-2233,07-31-2024,P018,C0261,ECOM,4,26.6,EUR,0.0,IT,sales_2024.csv
ORD-1268,2023-05-29,P013,C0300,STORE,2,43.33,EUR,0.0,IT,sales_2023.csv
ORD-2827,2023-05-15,P005,C0185,ECOM,3,46.29,EUR,0.0,IT,sales_2023.csv
ORD-1442,14/05/2023,P018,C0088,STORE,1,26.35,EUR,20.0,IT,sales_2023.csv
ORD-2937,2023-06-26,P008,C0249,WHOLE,4,10.31,EUR,,IT,sales_2023.csv
ORD-1940,31/08/2022,P005,C0276,WHOLE,1,44.47,EUR,10.0,IT,sales_2022.csv
ORD-3394,05/05/2024,P014,C0260,ECOM,2,14.56,EUR,0.0,IT,sales_2024.csv
ORD-2312,2023-12-13,P008,C0265,WHOLE,2,12.24,EUR,10.0,IT,sales_2023.csv
ORD-2673,2025-05-15,P009,C0025,WHOLE,1,19.32,EUR,,IT,sales_2025.csv
ORD-3261,12-29-2025,P017,C0246,STORE,2,29.9,EUR,0.0,IT,sales_2025.csv
ORD-2625,03-24-2024,P014,C0179,STORE,1,14.22,EUR,,IT,sales_2024.csv
ORD-1190,11-17-2022,P017,C0222,ECOM,2,33.79,EUR,,IT,sales_2022.csv
ORD-1204,2024-01-16,P005,C0086,STORE,5,42.11,EUR,0.0,IT,sales_2024.csv
ORD-1709,2024-12-05,P016,C0006,WHOLE,5,16.09,EUR,20.0,IT,sales_2024.csv
ORD-1000,12-29-2022,P004,C0043,ECOM,1,11.92,EUR,,IT,sales_2022.csv
ORD-3385,08-15-2022,P015,C0049,STORE,3,22.66,EUR,10.0,IT,sales_2022.csv
ORD-3026,07/10/2024,P004,C0003,STORE,5,12.11,EUR,0.0,IT,sales_2024.csv
ORD-2799,05-30-2023,P018,C0046,ECOM,2,22.74,EUR,10.0,IT,sales_2023.csv
ORD-1623,2023-06-10,P012,C0130,ECOM,2,29.8,EUR,10.0,IT,sales_2023.csv
ORD-3262,14/05/2025,P014,C0202,ECOM,2,18.9,EUR,20.0,IT,sales_2025.csv
ORD-1837,05-25-2022,P002,C0093,ECOM,5,33.25,EUR,,IT,sales_2022.csv
ORD-2091,2025-02-12,P003,C0144,WHOLE,1,25.65,EUR,0.0,IT,sales_2025.csv
ORD-1562,2022-06-22,P005,C0003,ECOM,3,38.64,EUR,20.0,IT,sales_2022.csv
ORD-1891,2023-06-03,P004,C0131,STORE,3,12.33,EUR,0.0,IT,sales_2023.csv
ORD-1050,04-28-2023,P001,C0077,WHOLE,3,37.64,EUR,0.0,IT,sales_2023.csv
ORD-1959,2023-12-25,P006,C0299,ECOM,4,27.58,EUR,20.0,IT,sales_2023.csv
ORD-3393,07-27-2024,P006,C0059,ECOM,1,30.53,EUR,0.0,IT,sales_2024.csv
ORD-1067,2023-10-06,P008,C0101,STORE,1,11.62,EUR,0.0,IT,sales_2023.csv
ORD-1956,2022-08-17,P004,C0172,WHOLE,2,12.27,EUR,,IT,sales_2022.csv
ORD-3253,01/05/2022,P010,C0195,STORE,1,18.55,EUR,20.0,IT,sales_2022.csv
ORD-2167,29/09/2024,P005,C0276,ECOM,5,43.81,EUR,0.0,IT,sales_2024.csv
ORD-1241,10-10-2024,P003,C0043,WHOLE,5,27.62,EUR,0.0,IT,sales_2024.csv
ORD-1305,2022-11-02,P011,C0048,ECOM,5,33.58,EUR,0.0,IT,sales_2022.csv
ORD-1905,11-06-2023,P015,C0191,WHOLE,5,19.89,EUR,20.0,IT,sales_2023.csv
ORD-3137,2023-01-11,P003,C0017,ECOM,1,29.3,EUR,,IT,sales_2023.csv
ORD-3161,10/06/2024,P001,C0123,STORE,4,33.22,EUR,,IT,sales_2024.csv
ORD-1580,2022-10-06,P006,C0024,WHOLE,5,30.5,EUR,20.0,IT,sales_2022.csv
ORD-2675,14/07/2023,P003,C0259,STORE,1,23.12,EUR,0.0,IT,sales_2023.csv
ORD-2408,2022-11-04,P015,C0166,WHOLE,5,20.89,EUR,0.0,IT,sales_2022.csv
ORD-1299,2025-09-12,P011,C0017,WHOLE,5,28.35,EUR,10.0,IT,sales_2025.csv
ORD-1815,04-13-2023,P020,C0268,WHOLE,5,29.48,EUR,0.0,IT,sales_2023.csv
ORD-1079,02/08/2023,P005,C0140,STORE,4,44.62,EUR,10.0,IT,sales_2023.csv
ORD-2654,12-01-2022,P005,C0259,WHOLE,4,46.19,EUR,20.0,IT,sales_2022.csv
ORD-2500,04/10/2025,P013,C0087,ECOM,2,37.14,EUR,10.0,IT,sales_2025.csv
ORD-1750,2022-05-23,P001,C0023,ECOM,4,32.39,EUR,0.0,IT,sales_2022.csv
ORD-2963,10-01-2024,P004,C0286,ECOM,2,9.44,EUR,10.0,IT,sales_2024.csv
ORD-1489,03/04/2022,P010,C0148,STORE,5,20.31,EUR,,IT,sales_2022.csv
ORD-2515,16/06/2025,P010,C0022,ECOM,3,18.42,EUR,20.0,IT,sales_2025.csv
ORD-1018,2025-01-23,P020,C0147,WHOLE,3,28.1,EUR,,IT,sales_2025.csv
ORD-2889,07-31-2025,P007,C0125,STORE,4,25.18,EUR,0.0,IT,sales_2025.csv
ORD-3314,30/03/2025,P015,C0065,STORE,4,22.65,EUR,20.0,IT,sales_2025.csv
ORD-1740,08-08-2024,P008,C0005,ECOM,2,12.97,EUR,,IT,sales_2024.csv
ORD-1766,28/08/2025,P019,C0141,STORE,1,17.34,EUR,10.0,IT,sales_2025.csv
ORD-2296,07-12-2024,P017,C0205,STORE,3,35.13,EUR,0.0,IT,sales_2024.csv
ORD-2152,30/11/2022,P002,C0187,ECOM,1,35.48,EUR,,IT,sales_2022.csv
ORD-1186,03-11-2024,P016,C0066,ECOM,4,15.6,EUR,20.0,IT,sales_2024.csv
ORD-2493,2022-07-24,P009,C0008,STORE,5,16.49,EUR,10.0,IT,sales_2022.csv
ORD-1334,16/11/2023,P012,C0021,ECOM,1,26.65,EUR,,IT,sales_2023.csv
ORD-2392,24/02/2025,P001,C0251,WHOLE,1,36.49,EUR,0.0,IT,sales_2025.csv
ORD-2168,25/07/2025,P020,C0111,ECOM,4,32.7,EUR,20.0,IT,sales_2025.csv
ORD-2087,09-19-2025,P006,C0255,WHOLE,2,25.2,EUR,20.0,IT,sales_2025.csv
ORD-3070,2022-12-12,P004,C0157,WHOLE,4,10.32,EUR,10.0,IT,sales_2022.csv
ORD-2347,2023-02-26,P015,C0045,STORE,1,26.57,EUR,0.0,IT,sales_2023.csv
ORD-3260,2025-10-09,P019,C0033,ECOM,2,18.48,EUR,0.0,IT,sales_2025.csv
ORD-3044,07-29-2022,P015,C0080,STORE,2,24.35,EUR,,IT,sales_2022.csv
